UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
177676,30,"R",27,"R",0,"R",3,"R",10,"R",14,"R",0,"R",0
177676,40,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
177676,42,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
177719, 0,"R",52,"R",1,"R",6,"R",32,"R",13,"R",0,"R",0
177719,10,"R",52,"R",1,"R",6,"R",32,"R",13,"R",0,"R",0
177719,40,"R",52,"R",1,"R",6,"R",32,"R",13,"R",0,"R",0
177719,41,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0
177719,42,"R",49,"R",0,"R",4,"R",32,"R",13,"R",0,"R",0
177719,44,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0
177746, 0,"R",56,"R",16,"R",19,"R",21,"R",0,"R",0,"R",0
177746,10,"R",56,"R",16,"R",19,"R",21,"R",0,"R",0,"R",0
177746,20,"R",29,"R",16,"R",13,"R",0,"R",0,"R",0,"R",0
177746,30,"R",13,"R",0,"R",4,"R",9,"R",0,"R",0,"R",0
177746,40,"R",14,"R",0,"R",2,"R",12,"R",0,"R",0,"R",0
177746,42,"R",14,"R",0,"R",2,"R",12,"R",0,"R",0,"R",0
177816, 0,"R",16,"R",6,"R",2,"R",8,"R",0,"R",0,"R",0
177816,10,"R",16,"R",6,"R",2,"R",8,"R",0,"R",0,"R",0
177816,40,"R",16,"R",6,"R",2,"R",8,"R",0,"R",0,"R",0
177816,41,"R",16,"R",6,"R",2,"R",8,"R",0,"R",0,"R",0
177816,44,"R",16,"R",6,"R",2,"R",8,"R",0,"R",0,"R",0
177834, 0,"R",225,"R",39,"R",66,"R",103,"R",17,"R",0,"R",0
177834,10,"R",225,"R",39,"R",66,"R",103,"R",17,"R",0,"R",0
177834,40,"R",225,"R",39,"R",66,"R",103,"R",17,"R",0,"R",0
177834,42,"R",225,"R",39,"R",66,"R",103,"R",17,"R",0,"R",0
177940, 0,"R",96,"R",32,"R",21,"R",27,"R",16,"R",0,"R",0
177940,10,"R",96,"R",32,"R",21,"R",27,"R",16,"R",0,"R",0
177940,20,"R",45,"R",31,"R",13,"R",1,"R",0,"R",0,"R",0
177940,30,"R",25,"R",1,"R",5,"R",17,"R",2,"R",0,"R",0
177940,40,"R",26,"R",0,"R",3,"R",9,"R",14,"R",0,"R",0
177940,42,"R",26,"R",0,"R",3,"R",9,"R",14,"R",0,"R",0
177968, 0,"R",281,"R",76,"R",91,"R",96,"R",18,"R",0,"R",0
177968,10,"R",281,"R",76,"R",91,"R",96,"R",18,"R",0,"R",0
177968,40,"R",281,"R",76,"R",91,"R",96,"R",18,"R",0,"R",0
177968,42,"R",281,"R",76,"R",91,"R",96,"R",18,"R",0,"R",0
177977, 0,"R",93,"R",0,"R",0,"R",0,"R",93,"R",0,"R",0
177977,10,"R",93,"R",0,"R",0,"R",0,"R",93,"R",0,"R",0
177977,40,"R",93,"R",0,"R",0,"R",0,"R",93,"R",0,"R",0
177977,42,"R",93,"R",0,"R",0,"R",0,"R",93,"R",0,"R",0
177986, 0,"R",47,"R",13,"R",7,"R",14,"R",13,"R",0,"R",0
177986,10,"R",47,"R",13,"R",7,"R",14,"R",13,"R",0,"R",0
177986,40,"R",47,"R",13,"R",7,"R",14,"R",13,"R",0,"R",0
177986,41,"R",37,"R",10,"R",7,"R",10,"R",10,"R",0,"R",0
177986,42,"R",10,"R",3,"R",0,"R",4,"R",3,"R",0,"R",0
177986,44,"R",35,"R",8,"R",7,"R",10,"R",10,"R",0,"R",0
177986,45,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
177995, 0,"R",242,"R",0,"R",0,"R",0,"R",0,"R",0,"R",242
177995,10,"R",242,"R",0,"R",0,"R",0,"R",0,"R",0,"R",242
177995,40,"R",242,"R",0,"R",0,"R",0,"R",0,"R",0,"R",242
177995,42,"R",242,"R",0,"R",0,"R",0,"R",0,"R",0,"R",242
178059, 0,"R",156,"R",23,"R",43,"R",80,"R",10,"R",0,"R",0
178059,10,"R",156,"R",23,"R",43,"R",80,"R",10,"R",0,"R",0
178059,20,"R",61,"R",23,"R",37,"R",1,"R",0,"R",0,"R",0
178059,30,"R",46,"R",0,"R",6,"R",40,"R",0,"R",0,"R",0
178059,40,"R",49,"R",0,"R",0,"R",39,"R",10,"R",0,"R",0
178059,42,"R",49,"R",0,"R",0,"R",39,"R",10,"R",0,"R",0
178208, 0,"R",34,"R",10,"R",12,"R",12,"R",0,"R",0,"R",0
178208,10,"R",34,"R",10,"R",12,"R",12,"R",0,"R",0,"R",0
178208,40,"R",34,"R",10,"R",12,"R",12,"R",0,"R",0,"R",0
178208,41,"R",34,"R",10,"R",12,"R",12,"R",0,"R",0,"R",0
178208,44,"R",34,"R",10,"R",12,"R",12,"R",0,"R",0,"R",0
178217, 0,"R",63,"R",14,"R",6,"R",11,"R",32,"R",0,"R",0
178217,10,"R",63,"R",14,"R",6,"R",11,"R",32,"R",0,"R",0
178217,40,"R",63,"R",14,"R",6,"R",11,"R",32,"R",0,"R",0
178217,42,"R",61,"R",14,"R",6,"R",11,"R",30,"R",0,"R",0
178217,43,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
178244, 0,"R",74,"R",18,"R",9,"R",41,"R",6,"R",0,"R",0
178244,10,"R",74,"R",18,"R",9,"R",41,"R",6,"R",0,"R",0
178244,40,"R",74,"R",18,"R",9,"R",41,"R",6,"R",0,"R",0
178244,42,"R",74,"R",18,"R",9,"R",41,"R",6,"R",0,"R",0
178341, 0,"R",184,"R",52,"R",36,"R",73,"R",17,"R",6,"R",0
178341,10,"R",184,"R",52,"R",36,"R",73,"R",17,"R",6,"R",0
178341,20,"R",82,"R",48,"R",26,"R",8,"R",0,"R",0,"R",0
178341,30,"R",59,"R",2,"R",9,"R",47,"R",1,"R",0,"R",0
178341,40,"R",43,"R",2,"R",1,"R",18,"R",16,"R",6,"R",0
178341,42,"R",43,"R",2,"R",1,"R",18,"R",16,"R",6,"R",0
178369, 0,"R",91,"R",9,"R",18,"R",41,"R",20,"R",0,"R",3
178369,10,"R",89,"R",9,"R",18,"R",41,"R",20,"R",0,"R",1
178369,40,"R",89,"R",9,"R",18,"R",41,"R",20,"R",0,"R",1
178369,41,"R",3,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0
178369,42,"R",86,"R",8,"R",17,"R",40,"R",20,"R",0,"R",1
